Attribute Name,Attribute Alias Name,Data Type,Unique Values,Statistics,Unique Counts,Null Percent,Associated Element,Dataset Alias,Info URL,Mode
,drain cover,,,,,,bike facility (approach / linear),California report,https://dot.ca.gov/-/media/dot-media/programs/research-innovation-system-information/documents/final-reports/ca17-2836-finalreport-a11y.pdf,pedestrian
,slope increase,Integer,0-999,,,,bike facility (approach / linear),California report,https://dot.ca.gov/-/media/dot-media/programs/research-innovation-system-information/documents/final-reports/ca17-2836-finalreport-a11y.pdf,pedestrian
,slope decrease,Integer,0-999,,,,bike facility (approach / linear),California report,https://dot.ca.gov/-/media/dot-media/programs/research-innovation-system-information/documents/final-reports/ca17-2836-finalreport-a11y.pdf,pedestrian
,starting elevation,Integer,0-999 (?),,,,bike facility (approach / linear),California report,https://dot.ca.gov/-/media/dot-media/programs/research-innovation-system-information/documents/final-reports/ca17-2836-finalreport-a11y.pdf,pedestrian
,ending elevation,Integer,0-999 (?),,,,bike facility (approach / linear),California report,https://dot.ca.gov/-/media/dot-media/programs/research-innovation-system-information/documents/final-reports/ca17-2836-finalreport-a11y.pdf,pedestrian
,number of access points (including driveways),Integer,0-99,,,,bike facility (approach / linear),California report,https://dot.ca.gov/-/media/dot-media/programs/research-innovation-system-information/documents/final-reports/ca17-2836-finalreport-a11y.pdf,pedestrian
,bike parking facility type,Categorical,standard rack; bike locker; bike station,,,,bike facility (approach / linear),California report,https://dot.ca.gov/-/media/dot-media/programs/research-innovation-system-information/documents/final-reports/ca17-2836-finalreport-a11y.pdf,pedestrian
,bike share station presence,,,,,,bike facility (approach / linear),California report,https://dot.ca.gov/-/media/dot-media/programs/research-innovation-system-information/documents/final-reports/ca17-2836-finalreport-a11y.pdf,pedestrian
,median cut-through for bicycles,,,,,,bike facility (approach / linear),California report,https://dot.ca.gov/-/media/dot-media/programs/research-innovation-system-information/documents/final-reports/ca17-2836-finalreport-a11y.pdf,pedestrian
,bikeway color,Categorical,"green, other, none",,,,bike facility (approach / linear),California report,https://dot.ca.gov/-/media/dot-media/programs/research-innovation-system-information/documents/final-reports/ca17-2836-finalreport-a11y.pdf,pedestrian
,bikeway alignment,Categorical,"left of parking, right of parking, none",,,,bike facility (approach / linear),California report,https://dot.ca.gov/-/media/dot-media/programs/research-innovation-system-information/documents/final-reports/ca17-2836-finalreport-a11y.pdf,pedestrian
,regional bikeway,Categorical,"yes, none",,,,bike facility (approach / linear),California report,https://dot.ca.gov/-/media/dot-media/programs/research-innovation-system-information/documents/final-reports/ca17-2836-finalreport-a11y.pdf,pedestrian
,bicycle signal type,Categorical,"bicycle signal, bicycle HAWK beacon, bicycle control signal",,,,bike treatment at intersection (node),California report,https://dot.ca.gov/-/media/dot-media/programs/research-innovation-system-information/documents/final-reports/ca17-2836-finalreport-a11y.pdf,pedestrian
,bike lane on the left side of the right turn only lane,Categorical,"yes, none",,,,bike treatment at intersection (node),California report,https://dot.ca.gov/-/media/dot-media/programs/research-innovation-system-information/documents/final-reports/ca17-2836-finalreport-a11y.pdf,pedestrian
,bike lane on the right side of the left turn only lane,Categorical,"yes, none",,,,bike treatment at intersection (node),California report,https://dot.ca.gov/-/media/dot-media/programs/research-innovation-system-information/documents/final-reports/ca17-2836-finalreport-a11y.pdf,pedestrian
,bike left turn waiting area / box / pocket,Categorical,"yes, none",,,,bike treatment at intersection (node),California report,https://dot.ca.gov/-/media/dot-media/programs/research-innovation-system-information/documents/final-reports/ca17-2836-finalreport-a11y.pdf,pedestrian
,weaving area presence (ex. dotted bike lane line where cars can enter for turns etc.),Categorical,"yes, none",,,,bike treatment at intersection (node),California report,https://dot.ca.gov/-/media/dot-media/programs/research-innovation-system-information/documents/final-reports/ca17-2836-finalreport-a11y.pdf,pedestrian
,bike detection symbol / marking (for loop detectors),,,,,,bike treatment at intersection (node),California report,https://dot.ca.gov/-/media/dot-media/programs/research-innovation-system-information/documents/final-reports/ca17-2836-finalreport-a11y.pdf,pedestrian
,type of lane adjacent to outside vehicle lane,Categorical,"opposite direction, same direction, median, two-way left turn lane",,,,roadway features along approaches (roadway approach / linear),California report,https://dot.ca.gov/-/media/dot-media/programs/research-innovation-system-information/documents/final-reports/ca17-2836-finalreport-a11y.pdf,pedestrian
,width of outside through lane,Integer,0-99,,,,roadway features along approaches (roadway approach / linear),California report,https://dot.ca.gov/-/media/dot-media/programs/research-innovation-system-information/documents/final-reports/ca17-2836-finalreport-a11y.pdf,pedestrian
,rumble strip presence,,,,,,roadway features along approaches (roadway approach / linear),California report,https://dot.ca.gov/-/media/dot-media/programs/research-innovation-system-information/documents/final-reports/ca17-2836-finalreport-a11y.pdf,pedestrian
,rumble strip type,Categorical,"spaced, continuous",,,,roadway features along approaches (roadway approach / linear),California report,https://dot.ca.gov/-/media/dot-media/programs/research-innovation-system-information/documents/final-reports/ca17-2836-finalreport-a11y.pdf,pedestrian
,traffic calming measure presence,Categorical,"curb extensions, speed humps, special pavement, raised crossing, pedestrian refuge, roundabout or traffic circle",,,,roadway features along approaches (roadway approach / linear),California report,https://dot.ca.gov/-/media/dot-media/programs/research-innovation-system-information/documents/final-reports/ca17-2836-finalreport-a11y.pdf,pedestrian
,curb presence,Categorical,"yes, none",,,,roadway features along approaches (roadway approach / linear),California report,https://dot.ca.gov/-/media/dot-media/programs/research-innovation-system-information/documents/final-reports/ca17-2836-finalreport-a11y.pdf,pedestrian
,bus stop presence,,,,,,roadway features along approaches (roadway approach / linear),California report,https://dot.ca.gov/-/media/dot-media/programs/research-innovation-system-information/documents/final-reports/ca17-2836-finalreport-a11y.pdf,pedestrian
,number of roadway lanes,Integer,0-99,,,,roadway features along approaches (roadway approach / linear),California report,https://dot.ca.gov/-/media/dot-media/programs/research-innovation-system-information/documents/final-reports/ca17-2836-finalreport-a11y.pdf,pedestrian
,width of roadway,Integer,0-99,,,,roadway features along approaches (roadway approach / linear),California report,https://dot.ca.gov/-/media/dot-media/programs/research-innovation-system-information/documents/final-reports/ca17-2836-finalreport-a11y.pdf,pedestrian
,shoulder presence,Categorical,"yes, none",,,,roadway features along approaches (roadway approach / linear),California report,https://dot.ca.gov/-/media/dot-media/programs/research-innovation-system-information/documents/final-reports/ca17-2836-finalreport-a11y.pdf,pedestrian
,paved shoulder presence,Categorical,"yes, none",,,,roadway features along approaches (roadway approach / linear),California report,https://dot.ca.gov/-/media/dot-media/programs/research-innovation-system-information/documents/final-reports/ca17-2836-finalreport-a11y.pdf,pedestrian
,median presence,Categorical,"yes, none",,,,roadway features along approaches (roadway approach / linear),California report,https://dot.ca.gov/-/media/dot-media/programs/research-innovation-system-information/documents/final-reports/ca17-2836-finalreport-a11y.pdf,pedestrian
,median type,Categorical,Undivided not separated or striped; Undivided striped; Undivided reversible peak hour lanes; Divided reversible peak hour lanes; Divided Two-way left turn lane; Divided continuous leftturn lane; Divided paved median; Divided unpaved median; Divided separate grades; Divided separate grades with retaining wall; Divided sawtooth unpaved; Divided sawtooth paved; Divided ditch; Divided separate structure; Divided railroad or rapid transit; Divided bus lanes ,,,,roadway features along approaches (roadway approach / linear),California report,https://dot.ca.gov/-/media/dot-media/programs/research-innovation-system-information/documents/final-reports/ca17-2836-finalreport-a11y.pdf,pedestrian
,AADT,Integer,0-9999999,,,,roadway features along approaches (roadway approach / linear),California report,https://dot.ca.gov/-/media/dot-media/programs/research-innovation-system-information/documents/final-reports/ca17-2836-finalreport-a11y.pdf,pedestrian
,roadway classification,Categorical,"Urban freeways, Urban freeways < 4 lanes, Urban two lane roads, Urban multilane divided non-freeways, Urban multilane undivided nonfreeways, Rural freeways, Rural freeways < 4 lanes, Rural two lane roads, Rural multilane divided non-freeways, Rural multilane undivided non-freeways, Others.",,,,roadway features along approaches (roadway approach / linear),California report,https://dot.ca.gov/-/media/dot-media/programs/research-innovation-system-information/documents/final-reports/ca17-2836-finalreport-a11y.pdf,pedestrian
,intersection type,Categorical,90 degree 3-way; Non 90 degree 3-way; 4-way; Skewed 4-way; Offset; Skewed offset,,,,roadway features at intersections (node),California report,https://dot.ca.gov/-/media/dot-media/programs/research-innovation-system-information/documents/final-reports/ca17-2836-finalreport-a11y.pdf,pedestrian
,intersection / mid-block crossing control,Categorical,No control; Stop signs on cross street only; Stop signs on mainline only; Four-way stop signs; Four-way flasher (red on cross street); Four-way flasher (red on mainline); Four-way flasher (red on all); Yield signs on cross street only; Yield signs on mainline only; Signals pretimed (2 phase); Signal pretimed (multi-phase); Signals semi-traffic actuated 2 phase; signals semitraffic actuated multi-phase; signals full traffic actuated 2 phase; signals full traffic actuated multi-phase; other,,,,roadway features at intersections (node),California report,https://dot.ca.gov/-/media/dot-media/programs/research-innovation-system-information/documents/final-reports/ca17-2836-finalreport-a11y.pdf,pedestrian
,number of right turn only lanes,Integer,0-99,,,,roadway features at intersections (node),California report,https://dot.ca.gov/-/media/dot-media/programs/research-innovation-system-information/documents/final-reports/ca17-2836-finalreport-a11y.pdf,pedestrian
,number of left turn only lanes,Integer,0-99,,,,roadway features at intersections (node),California report,https://dot.ca.gov/-/media/dot-media/programs/research-innovation-system-information/documents/final-reports/ca17-2836-finalreport-a11y.pdf,pedestrian
,vehicle left turn pocket presence,Categorical,"yes, none",,,,roadway features at intersections (node),California report,https://dot.ca.gov/-/media/dot-media/programs/research-innovation-system-information/documents/final-reports/ca17-2836-finalreport-a11y.pdf,pedestrian
,vehicle right turn pocket presence,Categorical,"yes, none",,,,roadway features at intersections (node),California report,https://dot.ca.gov/-/media/dot-media/programs/research-innovation-system-information/documents/final-reports/ca17-2836-finalreport-a11y.pdf,pedestrian
,vehicle right turn slip lane control,Categorical,Signal; Stop sign; Yield sign; Flashing beacon; None,,,,roadway features at intersections (node),California report,https://dot.ca.gov/-/media/dot-media/programs/research-innovation-system-information/documents/final-reports/ca17-2836-finalreport-a11y.pdf,pedestrian
,number of lanes on cross street,Integer,0-99,,,,roadway features at intersections (node),California report,https://dot.ca.gov/-/media/dot-media/programs/research-innovation-system-information/documents/final-reports/ca17-2836-finalreport-a11y.pdf,pedestrian
,vehicle parking presence,,,,,,on-street parking (associated with approach / linear ID?),California report,https://dot.ca.gov/-/media/dot-media/programs/research-innovation-system-information/documents/final-reports/ca17-2836-finalreport-a11y.pdf,pedestrian
,maximum number of parking spots,Integer,0-99,,,,on-street parking (associated with approach / linear ID?),California report,https://dot.ca.gov/-/media/dot-media/programs/research-innovation-system-information/documents/final-reports/ca17-2836-finalreport-a11y.pdf,pedestrian
,vehicle parking type,Categorical,"parallel, angled",,,,on-street parking (associated with approach / linear ID?),California report,https://dot.ca.gov/-/media/dot-media/programs/research-innovation-system-information/documents/final-reports/ca17-2836-finalreport-a11y.pdf,pedestrian
,vehicle parking marking type,Categorical,"stripe, stall, none",,,,on-street parking (associated with approach / linear ID?),California report,https://dot.ca.gov/-/media/dot-media/programs/research-innovation-system-information/documents/final-reports/ca17-2836-finalreport-a11y.pdf,pedestrian
,width of vehicle parking lane,Integer,0-99,,,,on-street parking (associated with approach / linear ID?),California report,https://dot.ca.gov/-/media/dot-media/programs/research-innovation-system-information/documents/final-reports/ca17-2836-finalreport-a11y.pdf,pedestrian
,pavement marking types,Categorical,Bike symbol; Helmeted bike symbol; Words; Bicycle detector pavement marking; Shared lane marking,,,,bike related markings and signs along approaches and at intersections (associated with approach / linear ID),California report,https://dot.ca.gov/-/media/dot-media/programs/research-innovation-system-information/documents/final-reports/ca17-2836-finalreport-a11y.pdf,pedestrian
,pavement marking color,Categorical,"yellow, white",,,,bike related markings and signs along approaches and at intersections (associated with approach / linear ID),California report,https://dot.ca.gov/-/media/dot-media/programs/research-innovation-system-information/documents/final-reports/ca17-2836-finalreport-a11y.pdf,pedestrian
,pavement marking quality,Categorical,"new, partially worn, faded",,,,bike related markings and signs along approaches and at intersections (associated with approach / linear ID),California report,https://dot.ca.gov/-/media/dot-media/programs/research-innovation-system-information/documents/final-reports/ca17-2836-finalreport-a11y.pdf,pedestrian
,signage type,Integer,,,,,bike related markings and signs along approaches and at intersections (associated with approach / linear ID),California report,https://dot.ca.gov/-/media/dot-media/programs/research-innovation-system-information/documents/final-reports/ca17-2836-finalreport-a11y.pdf,pedestrian
